Unnamed: 0,Actual frequency,FCR Requested,System imbalance,Net regulation volume,GUV,IGCC+,aFRR+,GDV,IGCC-,aFRR-,Total,Alpha,Marginal incremental price,Marginal decremental price,Positive imbalance price,Negative imbalance price,Measured & Upscaled,Monitored capacity,Load factor,Total Load,wp_Measured & Upscaled,wp_Monitored capacity,wp_Load factor,weath_air_temperature,weath_precipitation,weath_wind_speed,weath_wind_direction
2023-03-18 18:45:00,49.995,2.2,-109.13,-24.413,122.791,2.191,0.0,147.204,0.0,147.204,10174.5,0.0,215.8,-0.94,215.8,215.8,0.0,21804.654,0.0,9442.52,1170.26,5211.99,1.32,11.1,0.035,3.18,184.0
2023-03-18 18:30:00,49.979,9.24,-245.998,174.575,264.508,2.508,0.0,89.933,1.6,88.333,10174.5,17.9,238.3,11.02,256.2,256.2,0.0,21804.654,0.0,9564.04,1186.91,5211.99,1.37,11.0075,0.0,2.79,185.65
2023-03-18 18:15:00,49.996,1.76,-680.09,703.003,703.102,388.93,0.572,0.099,0.0,0.099,10174.5,65.61,325.04,67.26,390.65,390.65,0.0,21804.654,0.0,9570.59,1060.75,5211.99,1.23,11.015,0.0,2.845,184.65
2023-03-18 18:00:00,50.026,-11.44,-370.512,81.579,81.579,68.682,12.897,0.0,0.0,0.0,10174.5,3.8,257.19,70.0,260.99,260.99,0.021,21804.654,0.0,9673.34,1004.56,5211.99,1.12,11.2725,0.0,2.4475,199.4
2023-03-18 17:45:00,49.983,7.48,-50.358,67.305,67.305,1.0,66.305,0.0,0.0,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,8.617999999999999,21804.654,0.409,9515.88,1160.7,5211.99,1.14,11.195,0.06,2.805,205.3
2023-03-18 17:30:00,49.988,5.28,13.481,52.186,52.186,0.176,52.01,0.0,0.0,0.0,10174.5,0.0,135.0,10.0,10.0,10.0,58.789,21804.654,3.384,9495.44,1225.61,5211.99,1.35,11.8075,0.16,3.7725,211.65
2023-03-18 17:15:00,49.993,3.08,42.838,22.197,23.523,0.4,23.123,1.325,0.0,1.325,10174.5,0.0,132.94,50.0,50.0,50.0,202.012,21804.654,12.391,9415.05,1205.38,5211.990000000001,1.48,12.185,0.0,5.615,181.75
2023-03-18 17:00:00,50.021,-9.24,104.576,76.329,77.323,8.531,18.792,0.994,0.0,0.994,10174.5,0.0,202.02,50.0,50.0,50.0,437.894,21804.654,27.717,9382.89,1204.95,5211.99,1.51,12.435,0.0,5.7575,178.625
2023-03-18 16:45:00,49.963,16.28,-220.618,157.269,157.269,136.636,20.633,0.0,0.0,0.0,10174.5,1.31,135.82,10.0,137.13,137.13,766.73,21804.654,50.786,9271.71,1151.03,5211.99,1.46,12.61,0.0,3.995,181.8
2023-03-18 16:30:00,49.978,9.68,-20.255,9.618,25.784,16.774,9.01,16.166,16.166,0.0,10174.5,0.0,135.49,10.0,135.49,135.49,1161.622,21804.654,78.418,9139.8,1117.61,5211.99,1.25,12.45,0.0,3.5825,187.6
2023-03-18 16:15:00,50.057,-25.08,120.397,-124.808,0.0,0.0,0.0,124.808,12.499,112.309,10174.5,0.0,135.0,-339.54,-339.54,-339.54,1363.583,21804.654,93.65,9054.87,1035.79,5211.99,1.09,12.395,0.0,3.715,195.95
2023-03-18 16:00:00,50.053,-23.32,-91.681,213.787,213.804,11.604,51.6,0.017,0.0,0.017,10174.5,0.0,227.79,-11.84,227.79,227.79,1752.559,21804.654,122.54,8991.11,975.26,5211.99,1.1,12.65,0.0,4.385,205.475
2023-03-18 15:45:00,49.982,7.92,-268.242,311.446,311.446,34.815,96.631,0.0,0.0,0.0,10174.5,8.29,190.07,10.0,198.36,198.36,2483.8250000000003,21804.654,173.791,8888.0,917.42,5211.99,1.01,12.635,0.2,4.869999999999999,197.2
2023-03-18 15:30:00,49.934,29.04,-148.293,131.148,131.148,116.651,14.497,0.0,0.0,0.0,10174.5,0.0,145.01,10.0,145.01,145.01,3011.525,21804.654,208.848,8913.63,1015.28,5211.99,1.07,12.8975,0.42,6.032500000000001,194.675
2023-03-18 15:15:00,50.012,-5.28,202.4,-136.855,50.0,0.0,0.0,186.855,100.322,86.533,10174.5,0.2,190.07,-168.81,-169.02,-169.02,3358.701,21804.654,230.085,8810.08,1125.71,5211.99,1.11,13.27,0.0,6.785,211.3
2023-03-18 15:00:00,50.049,-21.56,179.092,-2.097,250.0,0.0,0.0,252.097,215.138,36.959,10174.5,6.44,214.77,-144.96,-151.4,-151.4,3529.853,21804.654,242.659,8790.87,1302.93,5211.99,1.18,14.1625,0.0,6.23,183.95
2023-03-18 14:45:00,49.971,12.76,-597.532,367.736,367.736,63.836,102.0,0.0,0.0,0.0,10174.5,87.08,200.0,10.0,287.08,287.08,4151.208,21804.654,288.492,8816.91,1441.02,5211.99,1.32,14.03,0.0,5.970000000000001,186.55
2023-03-18 14:30:00,50.004,-1.76,34.551,-33.088,0.103,0.086,0.017,33.191,32.973,0.218,10174.5,0.0,130.0,10.0,10.0,10.0,5041.713,21804.654,335.166,8936.44,1638.17,5211.99,1.51,13.8075,0.0,6.025,189.3
2023-03-18 14:15:00,49.983,7.48,18.754,-14.189,4.949,0.0,4.949,19.138,19.138,0.0,10174.5,0.0,130.0,10.0,10.0,10.0,6026.962,21804.654,387.375,8972.46,1669.44,5211.99,1.47,13.805,0.0,6.415,186.7
2023-03-18 14:00:00,50.023,-10.12,-252.837,248.02,248.02,240.27,7.75,0.0,0.0,0.0,10174.5,1.47,130.42,10.0,131.89,131.89,6374.972,21804.654,417.185,8890.94,1499.27,5211.99,1.37,13.965,0.0,6.945,187.2
2023-03-18 13:45:00,49.989,4.84,75.018,-78.264,4.148,0.0,4.148,82.412,82.407,0.005,10174.5,0.0,130.0,10.0,10.0,10.0,6984.969999999999,21804.654,462.319,8890.75,1401.28,5211.99,1.34,14.04,0.0,6.18,187.85
2023-03-18 13:30:00,49.974,11.44,-47.405,21.167,21.167,11.354,9.813,0.0,0.0,0.0,10174.5,0.0,132.85,10.0,132.85,132.85,8007.526,21804.654,537.381,9111.62,1247.85,5211.99,1.21,14.1825,0.0,6.485,188.725
2023-03-18 13:15:00,49.996,1.76,-192.632,207.972,207.972,196.593,11.379,0.0,0.0,0.0,10174.5,1.23,130.73,10.0,131.96,131.96,8436.246000000001,21804.654,563.819,9108.77,1231.8,5211.99,1.14,13.91,0.0,5.48,179.75
2023-03-18 13:00:00,50.01,-4.4,183.006,-255.305,32.487,32.487,0.0,287.792,16.357,46.435,10174.5,2.88,130.0,-175.0,-177.88,-177.88,8498.873,21804.654,555.462,9273.01,1277.58,5211.99,1.19,13.7225,0.0,6.67,178.375
2023-03-18 12:45:00,50.026,-11.44,451.879,-229.387,0.0,0.0,0.0,229.387,37.996,66.391,10174.5,5.47,130.0,-163.0,-168.47,-168.47,8802.734,21804.654,580.618,9518.17,1632.52,5211.99,1.32,14.035,0.0,7.074999999999999,179.85000000000002
2023-03-18 12:30:00,50.023,-10.12,262.794,-208.425,0.0,0.0,0.0,208.425,35.26,115.265,10174.5,0.0,130.0,-339.34,-339.34,-339.34,9249.53,21804.654,603.625,9417.43,1203.2900000000002,5211.990000000001,1.1,13.7025,0.0,6.5775,178.05
2023-03-18 12:15:00,50.023,-10.12,41.969,-96.026,14.14,14.14,0.0,110.166,1.625,50.641,10174.5,0.0,130.0,-87.0,-87.0,-87.0,8212.932,21804.654,539.21,9249.96,1263.41,5211.99,1.1,13.235,0.0,6.765000000000001,174.7
2023-03-18 12:00:00,50.022,-9.68,272.039,-181.991,0.0,0.0,0.0,181.991,75.842,106.149,10174.5,0.0,130.0,-308.74,-308.74,-308.74,7504.223,21804.654,489.712,9000.84,1215.36,5211.990000000001,1.11,13.2675,0.0,6.13,174.05
2023-03-18 11:45:00,50.042,-18.48,6.308,-38.575,8.513,8.513,0.0,47.088,0.969,46.119,10174.5,0.0,135.0,-19.91,-19.91,-19.91,7382.877,21804.654,468.359,9147.97,1174.63,5211.99,1.09,12.88,0.0,6.5600000000000005,173.10000000000002
2023-03-18 11:30:00,50.017,-7.48,91.89,-11.675,14.133,0.0,14.133,25.808,25.808,0.0,10174.5,0.0,135.0,10.0,10.0,10.0,6927.633,21804.654,425.338,9131.6,1104.84,5211.99,1.0,12.5425,0.0,6.3100000000000005,179.075
2023-03-18 11:15:00,50.028,-12.32,318.563,-193.514,50.0,0.0,0.0,243.514,195.454,48.06,10174.5,0.27,190.07,-179.36,-179.63,-179.63,6732.935,21804.654,404.231,9137.44,1016.33,5211.99,0.97,12.265,0.0,7.555,190.7
2023-03-18 11:00:00,49.987,5.72,-155.036,115.567,158.89,17.99,0.0,43.323,14.11,29.213,10174.5,2.54,190.07,-11.02,192.61,192.61,6872.152,21804.654,399.214,9319.87,962.96,5211.99,1.03,12.195,0.0,7.5725,192.05
2023-03-18 10:45:00,49.993,3.08,-247.485,256.644,256.877,64.977,0.0,0.233,0.0,0.233,10174.5,15.68,211.0,9.73,226.68,226.68,6517.437,21804.654,372.501,9460.47,969.37,5211.99,0.97,12.3,0.0,5.925,192.6
2023-03-18 10:30:00,50.02,-8.8,-423.43,423.044,423.722,193.722,0.0,0.678,0.0,0.678,10174.5,38.85,211.0,9.76,249.85,249.85,6148.061,21804.654,352.244,9458.16,979.18,5211.99,0.94,12.245,0.0,5.1475,184.65
2023-03-18 10:15:00,49.989,4.84,-256.322,250.38,250.38,246.855,3.525,0.0,0.0,0.0,10174.5,6.5,135.0,10.0,141.5,141.5,5860.173,21804.654,337.903,9417.37,1027.83,5211.99,0.98,11.895,0.0,4.75,181.35
2023-03-18 10:00:00,50.02,-8.8,172.318,-128.587,0.0,0.0,0.0,128.587,39.546,89.041,10174.5,0.28,135.0,-149.95,-150.24,-150.24,5995.833,21804.654,349.941,9395.82,984.27,5211.99,0.87,11.5725,0.0,4.3525,170.725
2023-03-18 09:45:00,50.02,-8.8,111.05,90.924,100.0,0.0,0.0,9.076,4.305,4.771,10174.5,0.0,190.07,-10.66,-10.66,-10.66,5929.151,21804.654,351.867,9436.83,974.22,5211.99,0.88,11.04,0.0,4.3100000000000005,172.7
2023-03-18 09:30:00,50.029,-12.76,-65.624,190.583,191.45,0.0,60.55,0.867,0.867,0.0,10174.5,0.0,190.07,10.0,190.07,190.07,6017.298,21804.654,368.298,9429.7,927.14,5211.99,0.8300000000000001,10.7275,0.0,4.24,178.60000000000002
2023-03-18 09:15:00,49.976,10.56,-613.217,260.233,260.233,8.233,102.0,0.0,0.0,0.0,10174.5,103.82,190.07,10.0,293.89,293.89,5640.968,21804.654,362.281,9413.34,862.6600000000001,5211.99,0.76,10.645,0.0,4.76,183.4
2023-03-18 09:00:00,50.028,-12.32,7.978,-11.144,7.191,7.191,0.0,18.335,12.391,5.944,10174.5,0.0,135.0,-6.51,-6.51,-6.51,5630.191,21804.654,369.851,9342.55,797.31,5211.99,0.65,10.3125,0.0,4.5975,182.675
2023-03-18 08:45:00,50.016,-7.04,-31.855,21.967,22.505,17.972,4.533,0.538,0.538,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,5221.835999999999,21804.654,350.457,9230.38,748.51,5211.99,0.62,10.18,0.0,4.19,178.4
2023-03-18 08:30:00,50.001,-0.44,-58.794,96.024,121.1,0.0,0.0,25.076,1.161,23.915,10174.5,0.0,214.77,-27.65,214.77,214.77,5151.71,21804.654,348.612,9281.03,776.1700000000001,5211.99,0.65,10.105,0.0,4.1825,181.175
2023-03-18 08:15:00,50.012,-5.28,-288.202,255.519,255.519,29.733,98.886,0.0,0.0,0.0,10174.5,19.79,214.77,10.0,234.56,234.56,4686.032,21804.654,313.496,9144.11,753.9,5211.99,0.68,9.94,0.0,4.22,179.4
2023-03-18 08:00:00,50.002,-0.88,-312.765,66.862,66.862,60.2,6.662,0.0,0.0,0.0,10174.5,5.69,168.64,10.0,174.34,174.34,4047.853,21804.654,272.487,9076.78,815.6999999999999,5211.990000000001,0.75,9.98,0.0,4.7325,183.1
2023-03-18 07:45:00,50.016,-7.04,313.834,-232.483,0.0,0.0,0.0,232.483,132.138,100.345,10174.5,0.0,135.0,-282.22,-282.22,-282.22,3734.937,21804.654,253.867,8896.68,956.65,5211.99,0.86,9.64,0.0,3.71,176.75
2023-03-18 07:30:00,50.002,-0.88,-290.357,76.791,76.791,0.0,76.791,0.0,0.0,0.0,10174.5,3.05,144.04,10.0,147.09,147.09,3100.399,21804.654,211.807,8641.35,795.27,5211.99,0.81,9.38,0.0,3.8475,178.1
2023-03-18 07:15:00,49.991,3.96,-21.832,2.334,5.6,0.0,5.6,3.266,3.266,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,2652.033,21804.654,177.412,8638.07,972.18,5211.99,0.9,9.05,0.0,4.115,171.8
2023-03-18 07:00:00,49.961,17.16,69.165,-62.232,0.0,0.0,0.0,62.232,60.325,1.907,10174.5,0.0,135.0,0.44,0.44,0.44,2160.15,21804.654,141.8,8494.38,1116.3000000000002,5211.99,0.96,8.9625,0.0,4.3075,175.925
2023-03-18 06:45:00,49.991,3.96,-210.122,220.479,220.63,219.41,1.22,0.151,0.0,0.151,10174.5,1.94,135.0,-1.3,136.94,136.94,1484.017,21804.654,99.649,8326.34,912.19,5211.99,0.8400000000000001,8.625,0.0,4.365,175.45
2023-03-18 06:30:00,50.008,-3.52,-1.092,21.638,30.427,30.378,0.049,8.79,8.117,0.673,10174.5,0.0,135.0,-2.37,135.0,135.0,960.448,21804.654,64.919,8260.48,1120.56,5211.990000000001,0.92,8.335,0.0,4.050000000000001,172.25
2023-03-18 06:15:00,49.993,3.08,-62.178,63.91,63.934,35.134,28.8,0.024,0.0,0.024,10174.5,0.0,135.0,-8.72,135.0,135.0,555.873,21804.654,38.922,8037.95,1162.9,5211.99,1.01,8.375,0.0,4.055,168.55
2023-03-18 06:00:00,50.02,-8.8,97.327,-75.097,0.0,0.0,0.0,75.097,71.324,3.773,10174.5,0.0,135.0,-6.72,-6.72,-6.72,198.126,21804.654,14.851,7855.91,1116.61,5211.99,1.04,8.4775,0.0,3.55,173.55
2023-03-18 05:45:00,49.987,5.72,-19.972,24.826,27.509,27.509,0.0,2.683,2.376,0.307,10174.5,0.0,135.0,9.68,135.0,135.0,0.0,21804.654,0.0,7883.23,1037.72,5211.99,1.05,8.565000000000001,0.0,3.0500000000000003,170.75
2023-03-18 05:30:00,49.989,4.84,-244.527,221.663,221.663,144.326,77.337,0.0,0.0,0.0,10174.5,2.34,135.0,10.0,137.34,137.34,0.0,21804.654,0.0,7841.36,970.24,5211.99,1.02,8.9875,0.0,3.785,174.375
2023-03-18 05:15:00,49.988,5.28,-90.085,137.379,137.379,61.725,75.654,0.0,0.0,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,7857.65,1065.93,5211.99,1.04,9.375,0.0,4.115,177.75
2023-03-18 05:00:00,49.995,2.2,-141.877,113.985,113.985,42.995,70.99,0.0,0.0,0.0,10174.5,0.0,136.25,10.0,136.25,136.25,0.0,21804.654,0.0,7788.57,1022.66,5211.99,1.03,9.465,0.0,4.01,176.875
2023-03-18 04:45:00,49.98,8.8,63.414,-49.943,1.053,1.053,0.0,50.996,46.245,4.751,10174.5,0.0,135.0,-8.85,-8.85,-8.85,0.0,21804.654,0.0,7549.63,976.62,5211.99,1.01,9.505,0.0,3.78,175.05
2023-03-18 04:30:00,49.983,7.48,-101.116,57.355,57.355,36.866,20.489,0.0,0.0,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,7587.11,1135.94,5211.99,1.1,9.5925,0.0,3.6875,177.2
2023-03-18 04:15:00,49.985,6.6,65.488,-53.394,48.598,0.0,48.598,101.992,101.992,0.0,10174.5,0.0,135.0,10.0,10.0,10.0,0.0,21804.654,0.0,7511.48,1356.1,5211.99,1.23,9.475,0.0,3.91,167.55
2023-03-18 04:00:00,50.001,-0.44,148.028,-139.352,0.0,0.0,0.0,139.352,137.737,1.615,10174.5,0.0,135.0,6.76,6.76,6.76,0.0,21804.654,0.0,7577.24,1301.08,5211.99,1.19,9.5925,0.0,3.81,185.05
2023-03-18 03:45:00,50.001,-0.44,62.654,-26.936,8.771,6.158,2.613,35.707,35.516,0.191,10174.5,0.0,135.0,-5.97,-5.97,-5.97,0.0,21804.654,0.0,7491.9,1227.9599999999998,5211.99,1.15,9.5,0.0,4.11,188.55
2023-03-18 03:30:00,50.001,-0.44,61.68,-8.91,29.416,1.226,28.19,38.326,38.326,0.0,10174.5,0.0,135.0,10.0,10.0,10.0,0.0,21804.654,0.0,7485.76,1123.6799999999998,5211.99,1.05,9.46,0.0,4.4725,181.775
2023-03-18 03:15:00,50.0,0.0,31.905,-31.993,3.012,3.012,0.0,35.005,34.26,0.745,10174.5,0.0,135.0,-2.48,-2.48,-2.48,0.0,21804.654,0.0,7499.56,1046.8,5211.99,1.01,9.33,0.0,3.3400000000000003,173.2
2023-03-18 03:00:00,50.001,-0.44,229.092,-247.079,0.0,0.0,0.0,247.079,224.245,22.834,10174.5,0.54,135.0,-121.58,-122.12,-122.12,0.0,21804.654,0.0,7458.56,1009.39,5211.99,1.01,9.45,0.0,3.81,189.125
2023-03-18 02:45:00,49.988,5.28,57.433,0.909,70.2,0.0,70.2,69.291,69.291,0.0,10174.5,0.0,135.0,10.0,10.0,10.0,0.0,21804.654,0.0,7456.98,945.15,5211.990000000001,0.94,9.405,0.0,3.725,196.5
2023-03-18 02:30:00,49.983,7.48,6.188,-5.294,5.584,5.584,0.0,10.878,3.904,6.974,10174.5,0.0,135.0,-12.7,-12.7,-12.7,0.0,21804.654,0.0,7544.68,862.18,5211.99,0.92,9.329999999999998,0.0,4.095000000000001,188.55
2023-03-18 02:15:00,50.028,-12.32,54.113,16.021,68.565,2.246,66.319,52.544,52.544,0.0,10174.5,0.0,134.74,10.0,10.0,10.0,0.0,21804.654,0.0,7591.89,837.58,5211.99,0.94,9.135,0.0,4.21,186.45
2023-03-18 02:00:00,49.984,7.04,-202.182,101.777,104.499,33.999,0.0,2.722,0.0,2.722,10174.5,3.53,269.0,5.16,272.53,272.53,0.0,21804.654,0.0,7483.04,831.24,5211.99,0.9,9.035,0.0,3.8675,191.125
2023-03-18 01:45:00,50.019,-8.36,-187.58,172.205,172.979,172.922,0.057,0.774,0.0,0.774,10174.5,2.87,130.0,9.68,132.87,132.87,0.0,21804.654,0.0,7596.22,856.4,5211.99,0.88,9.285,0.0,3.935,191.6
2023-03-18 01:30:00,49.979,9.24,74.265,-124.789,0.0,0.0,0.0,124.789,51.116,73.673,10174.5,0.0,130.0,-290.42,-290.42,-290.42,0.0,21804.654,0.0,7700.42,1031.25,5211.99,1.01,9.3275,0.0,3.9,193.65
2023-03-18 01:15:00,50.012,-5.28,-180.184,272.571,272.571,193.771,78.8,0.0,0.0,0.0,10174.5,9.63,134.37,10.0,144.0,144.0,0.0,21804.654,0.0,7596.82,1031.51,5211.990000000001,1.02,9.66,0.0,3.485,193.7
2023-03-18 01:00:00,50.0,0.0,-290.374,281.879,286.788,286.788,0.0,4.909,0.0,4.909,10174.5,3.4,130.0,9.78,133.4,133.4,0.0,21804.654,0.0,7614.88,831.5,5211.99,0.91,9.8125,0.0,3.535,197.425
2023-03-18 00:45:00,50.017,-7.48,56.504,43.097,70.5,0.0,0.0,27.403,5.628,21.775,10174.5,0.0,269.0,-205.56,-205.56,-205.56,0.0,21804.654,0.0,7607.71,761.74,5211.99,0.87,9.905,0.0,3.74,203.3
2023-03-18 00:30:00,50.03,-13.2,-99.557,86.563,86.608,15.745,0.363,0.045,0.0,0.045,10174.5,0.0,269.0,10.0,269.0,269.0,0.0,21804.654,0.0,7761.3,780.95,5211.99,0.89,10.1225,0.0,3.685,200.05
2023-03-18 00:15:00,50.008,-3.52,-142.144,139.096,139.098,100.249,0.349,0.002,0.0,0.002,10174.5,0.0,219.0,10.0,219.0,219.0,0.0,21804.654,0.0,7893.26,841.8499999999999,5211.99,0.8500000000000001,10.33,0.0,3.995,200.6
2023-03-18 00:00:00,50.016,-7.04,-149.181,114.949,114.949,109.349,5.6,0.0,0.0,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,7984.28,1091.87,5211.99,0.93,10.725,0.0,4.0575,197.95
2023-03-17 23:45:00,50.021,-9.24,265.697,-185.743,0.0,0.0,0.0,185.743,65.064,30.679,10174.5,7.4,135.0,-40.08,-47.48,-47.48,0.0,21804.654,0.0,8142.11,1350.08,5211.99,1.09,10.985,0.0,5.655,201.7
2023-03-17 23:30:00,50.034,-14.96,363.849,-290.386,0.0,0.0,0.0,290.386,237.484,52.902,10174.5,0.0,135.0,-276.49,-276.49,-276.49,0.0,21804.654,0.0,8291.32,1347.17,5211.99,1.12,10.8125,0.0,5.779999999999999,194.1
2023-03-17 23:15:00,49.975,11.0,26.865,-44.837,1.209,1.209,0.0,46.046,45.317,0.729,10174.5,0.0,135.0,-17.09,-17.09,-17.09,0.0,21804.654,0.0,8221.43,942.22,5211.99,0.93,10.94,0.0,5.03,184.4
2023-03-17 23:00:00,50.004,-1.76,43.415,-61.215,0.0,0.0,0.0,61.215,54.469,6.746,10174.5,0.0,135.0,-2.47,-2.47,-2.47,0.0,21804.654,0.0,8455.7,775.95,5211.99,0.79,10.745,0.0,3.74,180.75
2023-03-17 22:45:00,50.02,-8.8,-17.644,82.197,82.332,27.081,55.251,0.135,0.135,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,8575.54,749.6,5211.99,0.87,10.735,0.0,3.21,184.1
2023-03-17 22:30:00,50.02,-8.8,69.31,-79.509,1.112,1.112,0.0,80.621,45.086,35.535,10174.5,0.0,135.0,-253.9,-253.9,-253.9,0.0,21804.654,0.0,8717.68,783.35,5211.99,0.93,10.6175,0.0,3.14,184.625
2023-03-17 22:15:00,50.0,0.0,-296.49,242.297,242.297,40.297,100.0,0.0,0.0,0.0,10174.5,9.85,219.12,10.0,228.97,228.97,0.0,21804.654,0.0,8764.03,710.21,5211.99,0.77,10.225,0.0,3.31,188.65
2023-03-17 22:00:00,49.989,4.84,-76.956,43.579,43.579,38.967,4.612,0.0,0.0,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,8858.7,725.34,5211.990000000001,0.71,10.1325,0.0,3.5325,190.175
2023-03-17 21:45:00,50.005,-2.2,-10.669,6.465,13.705,13.705,0.0,7.24,5.901,1.339,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,8811.97,802.92,5211.99,0.75,10.055,0.0,2.715,191.3
2023-03-17 21:30:00,50.026,-11.44,3.287,-22.486,2.29,2.29,0.0,24.776,23.999,0.777,10174.5,0.0,135.0,10.0,10.0,10.0,0.0,21804.654,0.0,8927.53,826.57,5211.990000000001,0.8,10.0475,0.0,2.66,201.8
2023-03-17 21:15:00,50.01,-4.4,58.82,-44.069,0.0,0.0,0.0,44.069,40.91,3.159,10174.5,0.0,135.0,-298.13,-298.13,-298.13,0.0,21804.654,0.0,8953.54,760.92,5211.99,0.73,9.66,0.0,2.99,202.95
2023-03-17 21:00:00,50.016,-7.04,-55.0,46.336,48.144,42.861,5.283,1.808,1.808,0.0,10174.5,0.0,135.0,10.0,135.0,135.0,0.0,21804.654,0.0,8992.6,805.85,5211.99,0.71,9.61,0.0,3.2425,203.3
2023-03-17 20:45:00,50.034,-14.96,178.809,-88.308,0.0,0.0,0.0,88.308,13.521,74.787,10174.5,0.0,135.0,-433.93,-433.93,-433.93,0.0,21804.654,0.0,8948.56,886.94,5211.99,0.77,9.955,0.0,3.23,205.9
2023-03-17 20:30:00,50.024,-10.56,55.775,-66.904,50.0,0.0,0.0,116.904,100.583,16.321,10174.5,0.0,219.12,-346.74,-346.74,-346.74,0.0,21804.654,0.0,9042.48,921.73,5211.99,0.8200000000000001,10.205000000000002,0.0,2.8225,202.925
2023-03-17 20:15:00,49.969,13.64,-289.356,76.38,76.38,16.589,59.791,0.0,0.0,0.0,10174.5,5.98,133.49,19.0,139.46,139.46,0.0,21804.654,0.0,9116.87,967.75,5211.99,0.86,10.605,0.0,3.295,210.35
2023-03-17 20:00:00,49.976,10.56,72.375,-128.635,0.0,0.0,0.0,128.635,17.128,111.507,10174.5,0.0,127.01,-443.44,-443.44,-443.44,0.0,21804.654,0.0,9330.49,1067.87,5211.99,0.97,10.385,0.0,3.2575,212.85
2023-03-17 19:45:00,50.022,-9.68,-101.862,100.035,100.035,94.752,5.283,0.0,0.0,0.0,10174.5,0.0,142.78,70.0,142.78,142.78,0.0,21804.654,0.0,9367.74,1094.84,5211.99,0.99,10.66,0.0,3.505,213.15
2023-03-17 19:30:00,50.016,-7.04,274.353,-175.036,0.0,0.0,0.0,175.036,60.176,114.86,10174.5,0.0,142.78,-467.68,-467.68,-467.68,0.0,21804.654,0.0,9483.26,1030.05,5211.99,0.99,10.985,0.0,3.995,219.05
2023-03-17 19:15:00,50.005,-2.2,-301.628,307.1,307.1,147.031,60.069,0.0,0.0,0.0,10174.5,9.6,219.12,70.0,228.72,228.72,0.0,21804.654,0.0,9711.47,1002.49,5211.99,0.98,11.095,0.0,4.12,220.15
2023-03-17 19:00:00,49.982,7.92,-143.284,89.07,99.703,99.703,0.0,10.633,0.0,10.633,10174.5,0.0,142.78,-137.74,142.78,142.78,0.0,21804.654,0.0,9947.92,1113.77,5211.99,1.06,11.3025,0.0,4.4825,219.4
2023-03-17 18:45:00,50.006,-2.64,141.225,-84.187,0.0,0.0,0.0,84.187,38.772,45.415,10174.5,0.0,147.4,-362.08,-362.08,-362.08,0.0,21804.654,0.0,10031.4,1240.51,5211.990000000001,1.11,11.35,0.0,4.44,223.95
2023-03-17 18:30:00,50.005,-2.2,86.619,-116.797,0.0,0.0,0.0,116.797,22.538,94.259,10174.5,0.0,147.4,-418.23,-418.23,-418.23,0.0,21804.654,0.0,10201.7,1364.75,5211.990000000001,1.19,11.5875,0.0,4.62,222.15
2023-03-17 18:15:00,49.987,5.72,-64.451,76.338,104.398,4.398,0.0,28.06,4.941,23.119,10174.5,0.0,232.14,-223.57,232.14,232.14,0.0,21804.654,0.0,10291.77,1296.29,5211.99,1.12,11.65,0.0,4.375,219.5
2023-03-17 18:00:00,50.019,-8.36,22.143,-52.555,0.256,0.256,0.0,52.811,39.927,12.884,10174.5,0.0,160.0,-74.24,-74.24,-74.24,0.15,21804.654,0.012,10328.41,1182.81,5211.99,1.05,11.63,0.0,4.1425,214.025
2023-03-17 17:45:00,49.984,7.04,-288.037,315.955,315.955,87.293,83.662,0.0,0.0,0.0,10174.5,6.84,219.12,70.0,225.96,225.96,8.878,21804.654,0.419,10212.4,1022.35,5211.99,0.93,11.76,0.0,3.95,214.75
2023-03-17 17:30:00,49.967,14.52,-159.354,108.802,108.802,65.059,43.743,0.0,0.0,0.0,10174.5,1.05,178.45,70.0,179.5,179.5,85.063,21804.654,4.928,10062.1,933.94,5211.99,0.9,11.965,0.0,4.2625,216.825
2023-03-17 17:15:00,49.989,4.84,30.463,-18.637,1.996,1.996,0.0,20.633,7.941,12.692,10174.5,0.0,160.0,-267.49,-267.49,-267.49,190.047,21804.654,11.877,9999.27,932.61,5211.990000000001,0.93,12.33,0.0,4.215,213.5
2023-03-17 17:00:00,50.029,-12.76,-8.411,15.19,19.492,19.492,0.0,4.302,0.879,3.423,10174.5,0.0,160.0,-203.84,160.0,160.0,302.352,21804.654,19.721,10045.5,944.37,5211.99,0.96,12.565,0.0,3.935000000000001,211.425
2023-03-17 16:45:00,49.978,9.68,-105.888,36.658,41.579,37.655,3.924,4.921,4.916,0.005,10174.5,0.0,141.33,70.0,141.33,141.33,484.543,21804.654,31.853,10072.89,1189.0,5211.99,1.08,12.7,0.0,3.42,210.1
